133 
-41.585464415375505 -72.66958839756832 249.99999999999807 
-41.585464415375505 -72.66958839756832 251.99999999999807 
-41.585464415375505 -72.66958839756832 273.49999999999807 
-41.585464415375505 -72.66958839756832 369.58333333333144 
-41.585464415375505 -72.66958839756832 521.7499999999982 
-41.585464415375505 -72.66958839756832 673.9166666666649 
-41.585464415375505 -72.66958839756832 826.0833333333317 
-41.585464415375505 -72.66958839756832 978.2499999999984 
-41.585464415375505 -72.66958839756832 1130.4166666666652 
-41.585464415375505 -72.66958839756832 1226.4999999999984 
-41.585464415375505 -72.66958839756832 1247.9999999999984 
-41.585464415375505 -72.66958839756832 1249.9999999999984 
-41.585464415375505 -72.66958839756832 1251.9999999999984 
-41.585464415375505 -72.66958839756832 1273.4999999999984 
-41.585464415375505 -72.66958839756832 1369.5833333333317 
-41.585464415375505 -72.66958839756832 1521.7499999999982 
-41.585464415375505 -72.66958839756832 1673.9166666666647 
-41.585464415375505 -72.66958839756832 1826.0833333333312 
-41.585464415375505 -72.66958839756832 1978.2499999999977 
-41.585464415375505 -72.66958839756832 2130.4166666666642 
-41.585464415375505 -72.66958839756832 2226.4999999999977 
-41.585464415375505 -72.66958839756832 2247.9999999999977 
-41.585464415375505 -72.66958839756832 2249.9999999999977 
-41.585464415375505 -72.66958839756832 2251.9999999999977 
-41.585464415375505 -72.66958839756832 2273.4999999999977 
-41.585464415375505 -72.66958839756832 2369.583333333331 
-41.585464415375505 -72.66958839756832 2521.7499999999977 
-41.585464415375505 -72.66958839756832 2673.9166666666642 
-41.585464415375505 -72.66958839756832 2826.0833333333308 
-41.585464415375505 -72.66958839756832 2978.2499999999973 
-41.585464415375505 -72.66958839756832 3130.416666666664 
-41.585464415375505 -72.66958839756832 3226.4999999999973 
-41.585464415375505 -72.66958839756832 3247.9999999999973 
-41.585464415375505 -72.66958839756832 3249.9999999999973 
-41.585464415375505 -72.66958839756832 3251.9999999999973 
-41.585464415375505 -72.66958839756832 3273.4999999999973 
-41.585464415375505 -72.66958839756832 3369.5833333333303 
-41.585464415375505 -72.66958839756832 3521.7499999999973 
-41.585464415375505 -72.66958839756832 3673.9166666666642 
-41.585464415375505 -72.66958839756832 3826.083333333331 
-41.585464415375505 -72.66958839756832 3978.249999999998 
-41.585464415375505 -72.66958839756832 4130.416666666665 
-41.585464415375505 -72.66958839756832 4226.499999999998 
-41.585464415375505 -72.66958839756832 4247.999999999998 
-41.585464415375505 -72.66958839756832 4249.999999999998 
-41.585464415375505 -72.66958839756832 4251.999999999998 
-41.585464415375505 -72.66958839756832 4273.499999999998 
-41.585464415375505 -72.66958839756832 4369.583333333331 
-41.585464415375505 -72.66958839756832 4521.749999999998 
-41.585464415375505 -72.66958839756832 4673.916666666665 
-41.585464415375505 -72.66958839756832 4826.083333333332 
-41.585464415375505 -72.66958839756832 4978.249999999999 
-41.585464415375505 -72.66958839756832 5130.416666666666 
-41.585464415375505 -72.66958839756832 5226.499999999999 
-41.585464415375505 -72.66958839756832 5247.999999999999 
-41.585464415375505 -72.66958839756832 5249.999999999999 
-41.585464415375505 -72.66958839756832 5251.999999999999 
-41.585464415375505 -72.66958839756832 5273.499999999999 
-41.585464415375505 -72.66958839756832 5369.583333333332 
-41.585464415375505 -72.66958839756832 5521.749999999999 
-41.585464415375505 -72.66958839756832 5673.916666666666 
-41.585464415375505 -72.66958839756832 5826.083333333333 
-41.585464415375505 -72.66958839756832 5978.25 
-41.585464415375505 -72.66958839756832 6130.416666666667 
-41.585464415375505 -72.66958839756832 6226.5 
-41.585464415375505 -72.66958839756832 6248.0 
-41.585464415375505 -72.66958839756832 6250.0 
-41.585464415375505 -72.66958839756832 6252.0 
-41.585464415375505 -72.66958839756832 6273.5 
-41.585464415375505 -72.66958839756832 6369.583333333333 
-41.585464415375505 -72.66958839756832 6521.75 
-41.585464415375505 -72.66958839756832 6673.916666666667 
-41.585464415375505 -72.66958839756832 6826.083333333334 
-41.585464415375505 -72.66958839756832 6978.250000000001 
-41.585464415375505 -72.66958839756832 7130.416666666668 
-41.585464415375505 -72.66958839756832 7226.500000000001 
-41.585464415375505 -72.66958839756832 7248.000000000001 
-41.585464415375505 -72.66958839756832 7250.000000000001 
-41.585464415375505 -72.66958839756832 7252.000000000001 
-41.585464415375505 -72.66958839756832 7273.500000000001 
-41.585464415375505 -72.66958839756832 7369.583333333334 
-41.585464415375505 -72.66958839756832 7521.75 
-41.585464415375505 -72.66958839756832 7673.916666666666 
